Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag,
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,110780,110780,406985,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,198,198,896,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,835,835,3069,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,360,Indonesia,IDN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,30536,30536,112185,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,360,Indonesia,IDN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,43150,43150,195141,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,372,Ireland,IRL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1679,1679,6171,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,376,Israel,ISR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,717,717,2636,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,381,Italy,ITA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,43859,43859,161131,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,392,Japan,JPN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1975012,1975012,7255794,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,392,Japan,JPN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2049,2049,9266,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,410,Rep. of Korea,KOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5717943,5717943,21006558,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,410,Rep. of Korea,KOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,28347,28347,128200,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,458,Malaysia,MYS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,766214,766214,2814916,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,36126,36126,163378,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,390730,Epoxide resins, in primary forms,8,Weight in kilograms,4871767,4871767,17897881,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,528,Netherlands,NLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,246569,246569,905847,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,579,Norway,NOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,58734,58734,215780,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,608,Philippines,PHL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,3769,3769,17046,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,643,Russian Federation,RUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5782,5782,26150,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,682,Saudi Arabia,SAU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,4672,4672,17165,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,699,India,IND,390730,Epoxide resins, in primary forms,8,Weight in kilograms,79681,79681,292731,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,702,Singapore,SGP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,245814,245814,903073,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,702,Singapore,SGP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,822,822,3720,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,724,Spain,ESP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,105993,105993,389400,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,757,Switzerland,CHE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,13026,13026,47858,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,764,Thailand,THA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2261857,2261857,8309603,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,764,Thailand,THA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1699,1699,7687,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,784,United Arab Emirates,ARE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1422,1422,5225,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,792,Turkey,TUR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,3786,3786,13909,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,826,United Kingdom,GBR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,9336,9336,34299,6
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,842,USA,USA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1174646,1174646,4315410,6
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,4306396,4306396,16364321,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2222234,2222234,10439939,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,36,Australia,AUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,154,154,3907,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,40,Austria,AUT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,286661,286661,1172464,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,40,Austria,AUT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,154515,154515,846080,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,56,Belgium,BEL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,19640,19640,81126,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,56,Belgium,BEL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,4040,4040,58522,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,70,Bosnia Herzegovina,BIH,390730,Epoxide resins, in primary forms,8,Weight in kilograms,98,98,545,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,70,Bosnia Herzegovina,BIH,390730,Epoxide resins, in primary forms,8,Weight in kilograms,41332,41332,207014,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,100,Bulgaria,BGR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1052,1052,4778,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,112,Belarus,BLR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,173673,173673,607174,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,124,Canada,CAN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,10,10,544,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,156,China,CHN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,46279,46279,411267,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,156,China,CHN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1080,1080,6679,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,191,Croatia,HRV,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2609,2609,20768,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,191,Croatia,HRV,390730,Epoxide resins, in primary forms,8,Weight in kilograms,162620,162620,595926,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,196,Cyprus,CYP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,7,7,128,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,203,Czechia,CZE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,623861,623861,1464083,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,203,Czechia,CZE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,107005,107005,409191,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,208,Denmark,DNK,390730,Epoxide resins, in primary forms,8,Weight in kilograms,42,42,3940,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,246,Finland,FIN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,100,100,364,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,246,Finland,FIN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,80205,80205,682478,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,251,France,FRA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,25462,25462,195015,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,251,France,FRA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,22485,22485,165201,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1442708,1442708,5506243,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,431904,431904,2385593,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,348,Hungary,HUN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1946,1946,13301,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,348,Hungary,HUN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,6840,6840,28869,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,352,Iceland,ISL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1045,1045,12192,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,372,Ireland,IRL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,0,0,56,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,376,Israel,ISR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,11,11,94,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,381,Italy,ITA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,526836,526836,1577562,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,381,Italy,ITA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,87881,87881,403560,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,392,Japan,JPN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2441,2441,32612,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,392,Japan,JPN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,6652,6652,41459,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,410,Rep. of Korea,KOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,85198,85198,282989,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,440,Lithuania,LTU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,320,320,1521,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,450,Madagascar,MDG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,153,153,76,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,458,Malaysia,MYS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,282,282,2174,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,484,Mexico,MEX,390730,Epoxide resins, in primary forms,8,Weight in kilograms,0,0,430,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,484,Mexico,MEX,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1501,1501,27004,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,499,Montenegro,MNE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,15,15,262,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,528,Netherlands,NLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,144329,144329,578535,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,528,Netherlands,NLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,14812,14812,64215,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,579,Norway,NOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,500,500,1338,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,579,Norway,NOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5,5,29,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,616,Poland,POL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,84219,84219,178664,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,616,Poland,POL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,176357,176357,601190,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,634,Qatar,QAT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,526,526,4820,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,642,Romania,ROU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1680,1680,4059,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,642,Romania,ROU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,14324,14324,59348,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,643,Russian Federation,RUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1458,1458,10355,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,643,Russian Federation,RUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,31086,31086,256080,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,688,Serbia,SRB,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1913,1913,14642,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,688,Serbia,SRB,390730,Epoxide resins, in primary forms,8,Weight in kilograms,392190,392190,1436711,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,699,India,IND,390730,Epoxide resins, in primary forms,8,Weight in kilograms,29502,29502,69048,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,699,India,IND,390730,Epoxide resins, in primary forms,8,Weight in kilograms,3,3,4550,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,702,Singapore,SGP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,30,30,1183,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,702,Singapore,SGP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,144,144,1515,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,703,Slovakia,SVK,390730,Epoxide resins, in primary forms,8,Weight in kilograms,30096,30096,298536,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,703,Slovakia,SVK,390730,Epoxide resins, in primary forms,8,Weight in kilograms,14834,14834,77295,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,710,South Africa,ZAF,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2460,2460,45860,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,724,Spain,ESP,390730,Epoxide resins, in primary forms,8,Weight in kilograms,24380,24380,133330,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,752,Sweden,SWE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2213,2213,9796,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,752,Sweden,SWE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,41627,41627,326930,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,757,Switzerland,CHE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,299233,299233,1532104,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,757,Switzerland,CHE,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5145,5145,37701,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,764,Thailand,THA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,499000,499000,1920500,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,764,Thailand,THA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,6000,6000,25115,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,792,Turkey,TUR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,37109,37109,260965,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,792,Turkey,TUR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2301,2301,21869,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,804,Ukraine,UKR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,206266,206266,618108,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,807,North Macedonia,MKD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,18818,18818,140085,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,826,United Kingdom,GBR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,56135,56135,392587,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,826,United Kingdom,GBR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1060,1060,4806,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,842,USA,USA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,29208,29208,188926,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,842,USA,USA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,9772,9772,225985,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,858,Uruguay,URY,390730,Epoxide resins, in primary forms,8,Weight in kilograms,0,0,3,0
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,899,"Areas, nes",,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1205,1205,4249,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,9457403,9457403,27660446,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1622791,1622791,5607522,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,48989,48989,131992,0
H5,2019,2019,2019,6,1,4,Re-Import,710,South Africa,ZAF,0,World,WLD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,6,6,68,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,24,Angola,AGO,390730,Epoxide resins, in primary forms,8,Weight in kilograms,17671,17671,105070,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,24,Angola,AGO,390730,Epoxide resins, in primary forms,8,Weight in kilograms,4,4,715,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,36,Australia,AUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,24316,24316,275244,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,40,Austria,AUT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2335,2335,21171,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,40,Austria,AUT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,17,17,774,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,56,Belgium,BEL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,145316,145316,284967,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,72,Botswana,BWA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,281081,281081,449734,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,76,Brazil,BRA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1280,1280,9634,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,108,Burundi,BDI,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1,1,54,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,120,Cameroon,CMR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,62,62,1256,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,124,Canada,CAN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,205,205,3704,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,124,Canada,CAN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,200,200,1801,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,156,China,CHN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,509861,509861,1446298,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,156,China,CHN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,863,863,200,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,156,China,CHN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,863,863,200,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,178,Congo,COG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,8,8,1618,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,58537,58537,511118,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,390730,Epoxide resins, in primary forms,8,Weight in kilograms,49,49,1165,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,208,Denmark,DNK,390730,Epoxide resins, in primary forms,8,Weight in kilograms,7206,7206,30649,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,231,Ethiopia,ETH,390730,Epoxide resins, in primary forms,8,Weight in kilograms,82,82,1269,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,231,Ethiopia,ETH,390730,Epoxide resins, in primary forms,8,Weight in kilograms,82,82,1269,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,232,Eritrea,ERI,390730,Epoxide resins, in primary forms,8,Weight in kilograms,97,97,1014,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,251,France,FRA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,70934,70934,757555,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,251,France,FRA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,14,14,319,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,3012854,3012854,8171606,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,276,Germany,DEU,390730,Epoxide resins, in primary forms,8,Weight in kilograms,213,213,4164,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,288,Ghana,GHA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,30410,30410,97657,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,300,Greece,GRC,390730,Epoxide resins, in primary forms,8,Weight in kilograms,364,364,1256,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,300,Greece,GRC,390730,Epoxide resins, in primary forms,8,Weight in kilograms,98,98,4103,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,324,Guinea,GIN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,565,565,13319,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,344,"China, Hong Kong SAR",HKG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,150,150,1888,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,360,Indonesia,IDN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,800,800,5212,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,372,Ireland,IRL,390730,Epoxide resins, in primary forms,8,Weight in kilograms,20723,20723,129896,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,381,Italy,ITA,390730,Epoxide resins, in primary forms,8,Weight in kilograms,62810,62810,406537,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,384,Côte d'Ivoire,CIV,390730,Epoxide resins, in primary forms,8,Weight in kilograms,203,203,697,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,392,Japan,JPN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,29858,29858,171289,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,398,Kazakhstan,KAZ,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1786,1786,26719,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,400,Jordan,JOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,15,15,798,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,404,Kenya,KEN,390730,Epoxide resins, in primary forms,8,Weight in kilograms,28197,28197,118360,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,410,Rep. of Korea,KOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1268556,1268556,3007278,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,410,Rep. of Korea,KOR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,7,7,10,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,426,Lesotho,LSO,390730,Epoxide resins, in primary forms,8,Weight in kilograms,22702,22702,20971,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,430,Liberia,LBR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5,5,172,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,430,Liberia,LBR,390730,Epoxide resins, in primary forms,8,Weight in kilograms,5,5,172,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,450,Madagascar,MDG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,23650,23650,213625,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,450,Madagascar,MDG,390730,Epoxide resins, in primary forms,8,Weight in kilograms,1925,1925,501,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,454,Malawi,MWI,390730,Epoxide resins, in primary forms,8,Weight in kilograms,38089,38089,134583,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,478,Mauritania,MRT,390730,Epoxide resins, in primary forms,8,Weight in kilograms,308,308,1453,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,480,Mauritius,MUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,3523,3523,14294,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,480,Mauritius,MUS,390730,Epoxide resins, in primary forms,8,Weight in kilograms,10,10,64,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,484,Mexico,MEX,390730,Epoxide resins, in primary forms,8,Weight in kilograms,680,680,16150,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,484,Mexico,MEX,390730,Epoxide resins, in primary forms,8,Weight in kilograms,97,97,409,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,490,"Other Asia, nes",,390730,Epoxide resins, in primary forms,8,Weight in kilograms,2342080,2342080,6180954,0
